,Unnamed: 0,id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,default_time,payoff_time,status_time
318199,318199,25578,26,24,26,144,109897.76,99.307878519,7.75,225.1,2.1513648831,4.7,1,0,0,0,110000.0,762,100.0,7.75,223.75,0,0,0
318200,318200,25578,27,24,26,144,109793.52,100.42268128,7.75,222.39,2.3617217155,4.4,1,0,0,0,110000.0,762,100.0,7.75,223.75,0,0,0
318201,318201,25578,28,24,26,144,109722.9,101.60074357,7.75,219.67,1.2291722496,4.6,1,0,0,0,110000.0,762,100.0,7.75,223.75,0,0,0
318202,318202,25578,29,24,26,144,109615.26,102.57505813,7.75,217.37,1.6929686703,4.5,1,0,0,0,110000.0,762,100.0,7.75,223.75,0,0,0
318203,318203,25578,30,24,26,144,109542.33,104.74265859,7.75,212.73,2.2742178006,4.7,1,0,0,0,110000.0,762,100.0,7.75,223.75,0,0,0
318204,318204,25578,31,24,26,144,109393.61,110.88680302,7.75,200.67,1.8506891663,4.7,1,0,0,0,110000.0,762,100.0,7.75,223.75,0,0,0
318205,318205,25578,32,24,26,144,109279.54,119.43075374,7.75,186.12,1.1041627602,5.0,1,0,0,0,110000.0,762,100.0,7.75,223.75,0,0,0
318206,318206,25578,33,24,26,144,109163.23,123.00461652,7.75,180.52,0.8368586627,5.0,1,0,0,0,110000.0,762,100.0,7.75,223.75,0,0,0
318207,318207,25578,34,24,26,144,109123.96,128.04618114,9.25,173.35,-0.314447747,5.8,1,0,0,0,110000.0,762,100.0,7.75,223.75,0,0,0
318208,318208,25578,35,24,26,144,109044.91,136.84203844,9.25,162.09,-2.805844087,6.5,1,0,0,0,110000.0,762,100.0,7.75,223.75,0,0,0
318209,318209,25578,36,24,26,144,108991.19,146.35462685,9.375,151.48,-3.516567987,7.8,1,0,0,0,110000.0,762,100.0,7.75,223.75,1,0,1
318210,318210,25579,26,24,26,144,189987.64,79.494120734,7.875,225.1,2.1513648831,4.7,1,0,0,0,190050.0,717,80.0,3.0,223.75,0,0,0
318211,318211,25579,27,24,26,144,189987.64,80.462820168,7.875,222.39,2.3617217155,4.4,1,0,0,0,190050.0,717,80.0,3.0,223.75,0,0,0
318212,318212,25579,28,24,26,144,189987.64,81.459127679,7.875,219.67,1.2291722496,4.6,1,0,0,0,190050.0,717,80.0,3.0,223.75,1,0,1
318213,318213,25580,26,24,26,144,175130.93,99.162979908,8.625,225.1,2.1513648831,4.7,0,1,0,0,175550.0,669,100.0,3.0,223.75,0,0,0
318214,318214,25580,27,24,26,144,174808.65,100.18665442,8.625,222.39,2.3617217155,4.4,0,1,0,0,175550.0,669,100.0,3.0,223.75,0,0,0
318215,318215,25580,28,24,26,144,174589.92,101.30027542,8.625,219.67,1.2291722496,4.6,0,1,0,0,175550.0,669,100.0,3.0,223.75,0,0,0
318216,318216,25580,29,24,26,144,174255.9,102.17628219,8.625,217.37,1.6929686703,4.5,0,1,0,0,175550.0,669,100.0,3.0,223.75,0,0,0
318217,318217,25580,30,24,26,144,173914.61,104.20043627,8.625,212.73,2.2742178006,4.7,0,1,0,0,175550.0,669,100.0,3.0,223.75,0,0,0
318218,318218,25580,31,24,26,144,173565.92,110.24127163,8.625,200.67,1.8506891663,4.7,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318219,318219,25580,32,24,26,144,173209.66,118.61545402,8.625,186.12,1.1041627602,5.0,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318220,318220,25580,33,24,26,144,172845.66,122.03807951,8.625,180.52,0.8368586627,5.0,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318221,318221,25580,34,24,26,144,172473.75,126.81229733,8.625,173.35,-0.314447747,5.8,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318222,318222,25580,35,24,26,144,172093.77,135.32285024,8.625,162.09,-2.805844087,6.5,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318223,318223,25580,36,24,26,144,171835.87,144.58416786,8.625,151.48,-3.516567987,7.8,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318224,318224,25580,37,24,26,144,171308.86,142.38303791,8.625,153.35,-4.146710947,9.0,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318225,318225,25580,38,24,26,144,170903.58,137.19709811,8.625,158.77,-3.339549297,9.5,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318226,318226,25580,39,24,26,144,170628.51,137.50457631,8.625,158.16,-0.241080652,10.0,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318227,318227,25580,40,24,26,144,170208.45,138.87833292,8.625,156.21,1.5859655122,9.8,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318228,318228,25580,41,24,26,144,169779.26,134.35664536,8.625,161.06,2.6824968062,9.9,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318229,318229,25580,42,24,26,144,169487.98,134.17612269,8.625,161.0,3.0294986398,9.4,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318230,318230,25580,43,24,26,144,169043.15,138.07779575,8.625,156.04,2.6941105489,9.4,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318231,318231,25580,44,24,26,144,168741.25,142.51660004,8.625,150.91,1.8755149375,9.2,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318232,318232,25580,45,24,26,144,168588.67,138.7469025,8.625,154.87,1.6391549258,9.1,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318233,318233,25580,46,24,26,144,128281.28,105.0722403,2.0,155.61,1.1759090317,9.0,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318234,318234,25580,47,24,26,144,127380.24,108.54023165,2.0,149.58,1.6681823188,8.8,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318235,318235,25580,48,24,26,144,126517.2,110.10889543,2.0,146.45,2.7159028846,8.3,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318236,318236,25580,49,24,26,144,124816.51,102.67641429,2.0,154.94,2.4566338212,8.2,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318237,318237,25580,50,24,26,144,123941.01,99.39030708,2.0,158.94,2.3664098989,8.2,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318238,318238,25580,51,24,26,144,122766.35,98.659377544,2.0,158.6,1.2690442628,7.8,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318239,318239,25580,52,24,26,144,122176.08,96.643353143,2.0,161.13,1.0810494182,8.0,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318240,318240,25580,53,24,26,144,120286.98,88.533610295,2.0,173.17,0.8929961554,7.6,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318241,318241,25580,54,24,26,144,119389.09,84.552554979,2.0,179.97,1.5073587076,7.3,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318242,318242,25580,55,24,26,144,118486.03,83.866398589,2.0,180.07,2.4222748689,7.2,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318243,318243,25580,56,24,26,144,117578.45,82.600150827,2.0,181.43,1.7170529058,6.6,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318244,318244,25580,57,24,26,144,116666.32,79.433164572,2.0,187.2,2.5560517331,6.2,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318245,318245,25580,58,24,26,144,114746.29,77.640643304,2.0,188.37,2.8685938252,6.2,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318246,318246,25580,59,24,26,144,113510.18,77.098948279,2.0,187.65,2.4436475652,5.7,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318247,318247,25580,60,24,26,144,112577.68,75.591425548,2.0,189.82,2.8363581757,5.7,0,1,0,0,175550.0,669,100.0,8.625,223.75,0,0,0
318251,318251,25582,26,24,26,144,171200.0,79.520213239,7.625,225.1,2.1513648831,4.7,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318252,318252,25582,27,24,26,144,171200.0,80.489230631,7.625,222.39,2.3617217155,4.4,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318253,318253,25582,28,24,26,144,171200.0,81.485865161,7.625,219.67,1.2291722496,4.6,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318254,318254,25582,29,24,26,144,171200.0,82.348070111,7.625,217.37,1.6929686703,4.5,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318255,318255,25582,30,24,26,144,171200.0,84.144220373,7.625,212.73,2.2742178006,4.7,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318256,318256,25582,31,24,26,144,171200.0,89.20117606,7.625,200.67,1.8506891663,4.7,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318257,318257,25582,32,24,26,144,171200.0,96.174511068,7.625,186.12,1.1041627602,5.0,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318258,318258,25582,33,24,26,144,171200.0,99.157988035,7.625,180.52,0.8368586627,5.0,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318259,318259,25582,34,24,26,144,171200.0,103.25930199,7.625,173.35,-0.314447747,5.8,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318260,318260,25582,35,24,26,144,171177.93,110.41823954,7.625,162.09,-2.805844087,6.5,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318261,318261,25582,36,24,26,144,171177.93,118.15218146,7.625,151.48,-3.516567987,7.8,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318262,318262,25582,37,24,26,144,171177.93,116.71139516,7.625,153.35,-4.146710947,9.0,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318263,318263,25582,38,24,26,144,171177.93,112.7271679,7.625,158.77,-3.339549297,9.5,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318264,318264,25582,39,24,26,144,171177.93,113.16194011,7.625,158.16,-0.241080652,10.0,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318265,318265,25582,40,24,26,144,171177.93,114.57456275,7.625,156.21,1.5859655122,9.8,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318266,318266,25582,41,24,26,144,171177.93,111.12437879,7.625,161.06,2.6824968062,9.9,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318267,318267,25582,42,24,26,144,171177.93,111.1657916,7.625,161.0,3.0294986398,9.4,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318268,318268,25582,43,24,26,144,171177.93,114.69938764,7.625,156.04,2.6941105489,9.4,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318269,318269,25582,44,24,26,144,171177.93,118.59845237,7.625,150.91,1.8755149375,9.2,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318270,318270,25582,45,24,26,144,171177.93,115.56590978,7.625,154.87,1.6391549258,9.1,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318271,318271,25582,46,24,26,144,171177.93,115.01633859,7.625,155.61,1.1759090317,9.0,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318272,318272,25582,47,24,26,144,171177.93,119.65297799,7.625,149.58,1.6681823188,8.8,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318273,318273,25582,48,24,26,144,171177.93,122.21025912,7.625,146.45,2.7159028846,8.3,0,0,1,0,171200.0,615,80.0,7.625,223.75,0,0,0
318274,318274,25582,49,24,26,144,182040.73,122.84409563,4.75,154.94,2.4566338212,8.2,0,0,1,0,171200.0,615,80.0,4.75,223.75,0,0,0
318275,318275,25582,50,24,26,144,181375.11,119.31464428,4.75,158.94,2.3664098989,8.2,0,0,1,0,171200.0,615,80.0,4.75,223.75,1,0,1
318312,318312,25585,26,24,26,144,463923.79,79.507152386,9.875,225.1,2.1513648831,4.7,0,0,1,0,464000.0,592,80.0,9.875,223.75,0,0,0
318313,318313,25585,27,24,26,144,463923.79,80.476010622,9.875,222.39,2.3617217155,4.4,0,0,1,0,464000.0,592,80.0,9.875,223.75,1,0,1
318314,318314,25586,26,24,26,144,194825.12,99.31112235,7.875,225.1,2.1513648831,4.7,0,1,0,0,195000.0,644,100.0,7.875,223.75,0,0,0
318315,318315,25586,27,24,26,144,194646.77,100.42928694,7.875,222.39,2.3617217155,4.4,0,1,0,0,195000.0,644,100.0,7.875,223.75,0,0,0
318316,318316,25586,28,24,26,144,194525.91,101.60969277,7.875,219.67,1.2291722496,4.6,0,1,0,0,195000.0,644,100.0,7.875,223.75,0,0,0
318317,318317,25586,29,24,26,144,194341.64,102.58755767,7.875,217.37,1.6929686703,4.5,0,1,0,0,195000.0,644,100.0,7.875,223.75,0,1,2
318319,318319,25588,26,24,26,144,42241.88,89.337321947,9.875,225.1,2.1513648831,4.7,0,0,1,0,42300.0,597,90.0,9.875,223.75,0,0,0
318320,318320,25588,27,24,26,144,42180.77,90.295152253,9.875,222.39,2.3617217155,4.4,0,0,1,0,42300.0,597,90.0,9.875,223.75,0,0,0
318321,318321,25588,28,24,26,144,42139.18,91.323072859,9.875,219.67,1.2291722496,4.6,0,0,1,0,42300.0,597,90.0,9.875,223.75,0,0,0
318322,318322,25588,29,24,26,144,42075.51,92.149921474,9.875,217.37,1.6929686703,4.5,0,0,1,0,42300.0,597,90.0,9.875,223.75,0,0,0
318323,318323,25588,30,24,26,144,42010.26,94.01384509,9.875,212.73,2.2742178006,4.7,0,0,1,0,42300.0,597,90.0,9.875,223.75,0,0,0
318324,318324,25588,31,24,26,144,41943.38,99.505287871,9.875,200.67,1.8506891663,4.7,0,0,1,0,42300.0,597,90.0,9.875,223.75,0,0,0
318325,318325,25588,32,24,26,144,41874.83,107.10881121,9.875,186.12,1.1041627602,5.0,0,0,1,0,42300.0,597,90.0,9.875,223.75,0,0,0
318326,318326,25588,33,24,26,144,41804.57,110.24619819,9.875,180.52,0.8368586627,5.0,0,0,1,0,42300.0,597,90.0,9.875,223.75,0,1,2
318327,318327,25589,26,24,26,144,88054.37,89.312529069,8.999,225.1,2.1513648831,4.7,0,0,1,0,88200.0,596,90.0,8.999,223.75,0,0,0
318328,318328,25589,27,24,26,144,87905.42,90.247954389,8.999,222.39,2.3617217155,4.4,0,0,1,0,88200.0,596,90.0,8.999,223.75,0,0,0
318329,318329,25589,28,24,26,144,87804.26,91.260281772,8.999,219.67,1.2291722496,4.6,0,0,1,0,88200.0,596,90.0,8.999,223.75,0,0,0
318330,318330,25589,29,24,26,144,87649.66,92.063524833,8.999,217.37,1.6929686703,4.5,0,0,1,0,88200.0,596,90.0,8.999,223.75,0,0,0
318331,318331,25589,30,24,26,144,87491.55,93.901891122,8.999,212.73,2.2742178006,4.7,0,0,1,0,88200.0,596,90.0,8.999,223.75,0,0,0
318332,318332,25589,31,24,26,144,87329.85,99.361292413,8.999,200.67,1.8506891663,4.7,0,0,1,0,88200.0,596,90.0,8.999,223.75,0,0,0
318333,318333,25589,32,24,26,144,87220.02,106.9941681,8.999,186.12,1.1041627602,5.0,0,0,1,0,88200.0,596,90.0,8.999,223.75,0,0,0
318334,318334,25589,33,24,26,144,86995.38,110.02916899,8.999,180.52,0.8368586627,5.0,0,0,1,0,88200.0,596,90.0,8.999,223.75,0,0,0
318335,318335,25589,34,24,26,144,86822.43,114.3523408,8.999,173.35,-0.314447747,5.8,0,0,1,0,88200.0,596,90.0,8.999,223.75,0,0,0
318336,318336,25589,35,24,26,144,86645.58,122.04701422,8.999,162.09,-2.805844087,6.5,0,0,1,0,88200.0,596,90.0,8.999,223.75,0,0,0
318337,318337,25589,36,24,26,144,86464.71,130.32284765,8.999,151.48,-3.516567987,7.8,0,0,1,0,88200.0,596,90.0,8.999,223.75,0,1,2
318338,318338,25590,26,24,26,144,149576.72,99.18589618,8.75,225.1,2.1513648831,4.7,0,0,1,0,149900.0,620,100.0,8.75,223.75,0,0,0
318339,318339,25590,27,24,26,144,149398.31,100.27480845,8.75,222.39,2.3617217155,4.4,0,0,1,0,149900.0,620,100.0,8.75,223.75,0,0,0
318340,318340,25590,28,24,26,144,149308.41,101.45534494,8.75,219.67,1.2291722496,4.6,0,0,1,0,149900.0,620,100.0,8.75,223.75,0,0,0
318341,318341,25590,29,24,26,144,149034.77,102.34094137,8.75,217.37,1.6929686703,4.5,0,0,1,0,149900.0,620,100.0,8.75,223.75,0,0,0
318342,318342,25590,30,24,26,144,148755.1,104.37693392,8.75,212.73,2.2742178006,4.7,0,0,1,0,149900.0,620,100.0,8.75,223.75,0,0,0
318343,318343,25590,31,24,26,144,148565.23,110.50861606,8.75,200.67,1.8506891663,4.7,0,0,1,0,149900.0,620,100.0,8.75,223.75,1,0,1
318344,318344,25591,26,24,26,144,140429.78,102.25832354,8.625,225.1,2.1513648831,4.7,0,1,0,0,140600.0,650,103.0,8.625,223.75,0,0,0
318345,318345,25591,27,24,26,144,140395.0,103.47878823,8.625,222.39,2.3617217155,4.4,0,1,0,0,140600.0,650,103.0,8.625,223.75,0,0,0
318346,318346,25591,28,24,26,144,140324.69,104.7076203,8.625,219.67,1.2291722496,4.6,0,1,0,0,140600.0,650,103.0,8.625,223.75,0,0,0
318347,318347,25591,29,24,26,144,140217.18,105.73446474,8.625,217.37,1.6929686703,4.5,0,1,0,0,140600.0,650,103.0,8.625,223.75,0,0,0
318348,318348,25591,30,24,26,144,140106.71,107.95559191,8.625,212.73,2.2742178006,4.7,0,1,0,0,140600.0,650,103.0,8.625,223.75,0,0,0
318349,318349,25591,31,24,26,144,139994.6,114.35200436,8.625,200.67,1.8506891663,4.7,0,1,0,0,140600.0,650,103.0,8.625,223.75,0,0,0
318350,318350,25591,32,24,26,144,139880.05,123.19063193,8.625,186.12,1.1041627602,5.0,0,1,0,0,140600.0,650,103.0,8.625,223.75,0,0,0
318351,318351,25591,33,24,26,144,139762.22,126.90519874,8.625,180.52,0.8368586627,5.0,0,1,0,0,140600.0,650,103.0,8.625,223.75,0,0,0
318352,318352,25591,34,24,26,144,139657.07,132.05475029,9.375,173.35,-0.314447747,5.8,0,1,0,0,140600.0,650,103.0,8.625,223.75,0,0,0
318353,318353,25591,35,24,26,144,140056.04,141.63173278,6.625,162.09,-2.805844087,6.5,0,1,0,0,140600.0,650,103.0,8.625,223.75,0,1,2
318354,318354,25592,26,24,26,144,463872.37,66.337518068,7.375,225.1,2.1513648831,4.7,0,0,1,0,465000.0,603,66.9,7.375,223.75,0,0,0
318355,318355,25592,27,24,26,144,462783.42,66.988267401,7.375,222.39,2.3617217155,4.4,0,0,1,0,465000.0,603,66.9,7.375,223.75,0,0,0
318356,318356,25592,28,24,26,144,461674.28,67.655193328,7.375,219.67,1.2291722496,4.6,0,0,1,0,465000.0,603,66.9,7.375,223.75,0,0,0
318357,318357,25592,29,24,26,144,460923.44,68.259860749,7.375,217.37,1.6929686703,4.5,0,0,1,0,465000.0,603,66.9,7.375,223.75,0,0,0
318358,318358,25592,30,24,26,144,459779.8,69.575663368,7.375,212.73,2.2742178006,4.7,0,0,1,0,465000.0,603,66.9,7.375,223.75,0,0,0
318359,318359,25592,31,24,26,144,458614.94,73.570203367,7.375,200.67,1.8506891663,4.7,0,0,1,0,465000.0,603,66.9,7.375,223.75,0,0,0
318360,318360,25592,32,24,26,144,457428.47,79.116370625,7.375,186.12,1.1041627602,5.0,0,0,1,0,465000.0,603,66.9,7.375,223.75,0,1,2
318361,318361,25593,26,24,26,144,61449.22,99.318192637,10.375,225.1,2.1513648831,4.7,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318362,318362,25593,27,24,26,144,61371.73,100.4016937,10.375,222.39,2.3617217155,4.4,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318363,318363,25593,28,24,26,144,61292.38,101.51346773,10.375,219.67,1.2291722496,4.6,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318364,318364,25593,29,24,26,144,61238.33,102.49711976,10.375,217.37,1.6929686703,4.5,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318365,318365,25593,30,24,26,144,61127.41,104.54305402,10.375,212.73,2.2742178006,4.7,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318366,318366,25593,31,24,26,144,61041.68,110.67052123,10.375,200.67,1.8506891663,4.7,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318367,318367,25593,32,24,26,144,60953.7,119.1502499,10.375,186.12,1.1041627602,5.0,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318368,318368,25593,33,24,26,144,60863.43,122.66453788,10.375,180.52,0.8368586627,5.0,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318369,318369,25593,34,24,26,144,60770.79,127.54368611,10.375,173.35,-0.314447747,5.8,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318370,318370,25593,35,24,26,144,60675.72,136.19044674,10.375,162.09,-2.805844087,6.5,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318371,318371,25593,36,24,26,144,60578.16,145.49521469,10.375,151.48,-3.516567987,7.8,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318372,318372,25593,37,24,26,144,60478.05,143.48348867,10.375,153.35,-4.146710947,9.0,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318373,318373,25593,38,24,26,144,60375.32,138.34992532,10.375,158.77,-3.339549297,9.5,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318374,318374,25593,39,24,26,144,60269.9,138.64101933,10.375,158.16,-0.241080652,10.0,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318375,318375,25593,40,24,26,144,60198.09,140.20445312,10.375,156.21,1.5859655122,9.8,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318376,318376,25593,41,24,26,144,60050.72,135.64957966,10.375,161.06,2.6824968062,9.9,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318377,318377,25593,42,24,26,144,59936.81,135.4427232,10.375,161.0,3.0294986398,9.4,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318378,318378,25593,43,24,26,144,59819.92,139.47546387,10.375,156.04,2.6941105489,9.4,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318379,318379,25593,44,24,26,144,59672.13,143.86046157,10.375,150.91,1.8755149375,9.2,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318380,318380,25593,45,24,26,144,59589.81,139.9885872,10.375,154.87,1.6391549258,9.1,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318381,318381,25593,46,24,26,144,59365.32,138.79800972,10.375,155.61,1.1759090317,9.0,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318382,318382,25593,47,24,26,144,59188.78,143.96396115,10.375,149.58,1.6681823188,8.8,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318383,318383,25593,48,24,26,144,59143.69,146.92881266,10.375,146.45,2.7159028846,8.3,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318384,318384,25593,49,24,26,144,59006.06,138.55461411,10.375,154.94,2.4566338212,8.2,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318385,318385,25593,50,24,26,144,58912.31,134.85304945,10.375,158.94,2.3664098989,8.2,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318386,318386,25593,51,24,26,144,58670.75,134.58801415,10.375,158.6,1.2690442628,7.8,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318387,318387,25593,52,24,26,144,58571.18,132.24994336,10.375,161.13,1.0810494182,8.0,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318388,318388,25593,53,24,26,144,58418.57,122.73436871,10.375,173.17,0.8929961554,7.6,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318389,318389,25593,54,24,26,144,58261.97,117.78038695,10.375,179.97,1.5073587076,7.3,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318390,318390,25593,55,24,26,144,58155.29,117.499438,10.375,180.07,2.4222748689,7.2,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318391,318391,25593,56,24,26,144,58046.76,116.4010268,10.375,181.43,1.7170529058,6.6,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318392,318392,25593,57,24,26,144,57598.6,111.94224472,10.375,187.2,2.5560517331,6.2,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318393,318393,25593,58,24,26,144,57480.41,111.01867702,10.375,188.37,2.8685938252,6.2,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318394,318394,25593,59,24,26,144,57420.55,111.3285897,10.375,187.65,2.4436475652,5.7,0,0,1,0,61500.0,585,100.0,10.375,223.75,0,0,0
318396,318396,25594,26,24,26,144,94379.91,99.273949321,10.25,225.1,2.1513648831,4.7,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318397,318397,25594,27,24,26,144,94256.88,100.35269514,10.25,222.39,2.3617217155,4.4,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318398,318398,25594,28,24,26,144,94173.1,101.50498053,10.25,219.67,1.2291722496,4.6,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318399,318399,25594,29,24,26,144,94044.74,102.43919105,10.25,217.37,1.6929686703,4.5,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318400,318400,25594,30,24,26,144,93913.06,104.52700022,10.25,212.73,2.2742178006,4.7,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318401,318401,25594,31,24,26,144,93777.97,110.64953985,10.25,200.67,1.8506891663,4.7,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318402,318402,25594,32,24,26,144,93639.39,119.12331415,10.25,186.12,1.1041627602,5.0,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318403,318403,25594,33,24,26,144,93497.24,122.63225139,10.25,180.52,0.8368586627,5.0,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318404,318404,25594,34,24,26,144,93301.97,127.4377817,10.25,173.35,-0.314447747,5.8,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318405,318405,25594,35,24,26,144,93201.81,136.14426754,10.25,162.09,-2.805844087,6.5,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318406,318406,25594,36,24,26,144,93099.94,145.52088931,10.25,151.48,-3.516567987,7.8,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318407,318407,25594,37,24,26,144,92943.84,143.50534155,10.25,153.35,-4.146710947,9.0,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318408,318408,25594,38,24,26,144,92783.71,138.36763714,10.25,158.77,-3.339549297,9.5,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318409,318409,25594,39,24,26,144,92619.44,138.65538146,10.25,158.16,-0.241080652,10.0,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318410,318410,25594,40,24,26,144,92507.57,140.21667879,10.25,156.21,1.5859655122,9.8,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
318411,318411,25594,41,24,26,144,92393.78,135.82705236,10.25,161.06,2.6824968062,9.9,0,0,1,0,94500.0,584,100.0,10.25,223.75,0,0,0
